"id","province/state","country/region","reportdate","nofcases"
"17797","","Thailand","2020/01/26","8"
"17798","","Thailand","2020/01/27","8"
"17799","","Thailand","2020/01/28","14"
"17800","","Thailand","2020/01/29","14"
"17801","","Thailand","2020/01/30","14"
"17802","","Thailand","2020/01/31","19"
"17803","","Thailand","2020/02/10","32"
"17804","","Thailand","2020/02/11","33"
"17805","","Thailand","2020/02/12","33"
"17806","","Thailand","2020/02/13","33"
"17807","","Thailand","2020/02/14","33"
"17808","","Thailand","2020/02/15","33"
"17809","","Thailand","2020/02/16","34"
"17810","","Thailand","2020/02/17","35"
"17811","","Thailand","2020/02/18","35"
"17812","","Thailand","2020/02/19","35"
"17813","","Thailand","2020/02/20","35"
"17814","","Thailand","2020/02/21","35"
"17815","","Thailand","2020/02/22","35"
"17816","","Thailand","2020/02/23","35"
"17817","","Thailand","2020/02/24","35"
"17818","","Thailand","2020/02/25","37"
"17819","","Thailand","2020/02/26","40"
"17820","","Thailand","2020/02/27","40"
"17821","","Thailand","2020/02/28","41"
"17822","","Thailand","2020/02/29","42"
"17823","","Thailand","2020/03/10","53"
"17824","","Thailand","2020/03/11","59"
"17825","","Thailand","2020/03/12","70"
"17826","","Thailand","2020/03/13","75"
"17827","","Thailand","2020/03/14","82"
"17828","","Thailand","2020/03/15","114"
"17829","","Thailand","2020/03/16","147"
"17830","","Thailand","2020/03/17","177"
"17831","","Thailand","2020/03/18","212"
"17832","","Thailand","2020/03/19","272"
"17833","","Thailand","2020/03/20","322"
"17834","","Thailand","2020/03/21","411"
"17835","","Thailand","2020/03/22","599"
"17836","","Thailand","2020/03/23","721"
"17837","","Thailand","2020/03/24","827"
"17838","","Thailand","2020/03/25","934"
"17839","","Thailand","2020/03/26","1045"
"17840","","Thailand","2020/03/27","1136"
"17841","","Thailand","2020/03/28","1245"
"17842","","Thailand","2020/03/29","1388"
"17843","","Thailand","2020/03/30","1524"
"17844","","Thailand","2020/03/31","1651"
"17845","","Thailand","2020/04/10","2473"
"17846","","Thailand","2020/04/11","2518"
"17847","","Thailand","2020/04/12","2551"
"17848","","Thailand","2020/04/13","2579"
"17849","","Thailand","2020/04/14","2613"
"17850","","Thailand","2020/04/15","2643"
"17851","","Togo","2020/02/01","0"
"17852","","Togo","2020/02/02","0"
"17853","","Togo","2020/02/03","0"
"17854","","Togo","2020/02/04","0"
"17855","","Togo","2020/02/05","0"
"17856","","Togo","2020/02/06","0"
"17857","","Togo","2020/02/07","0"
"17858","","Togo","2020/02/08","0"
"17859","","Togo","2020/02/09","0"
"17860","","Togo","2020/03/01","0"
"17861","","Togo","2020/03/02","0"
"17862","","Togo","2020/03/03","0"
"17863","","Togo","2020/03/04","0"
"17864","","Togo","2020/03/05","0"
"17865","","Togo","2020/03/06","1"
"17866","","Togo","2020/03/07","1"
"17867","","Togo","2020/03/08","1"
"17868","","Togo","2020/03/09","1"
"17869","","Togo","2020/04/01","36"
"17870","","Togo","2020/04/02","39"
"17871","","Togo","2020/04/03","40"
"17872","","Togo","2020/04/04","41"
"17873","","Togo","2020/04/05","44"
"17874","","Togo","2020/04/06","58"
"17875","","Togo","2020/04/07","65"
"17876","","Togo","2020/04/08","70"
"17877","","Togo","2020/04/09","73"
"17878","","Togo","2020/01/22","0"
"17879","","Togo","2020/01/23","0"
"17880","","Togo","2020/01/24","0"
"17881","","Togo","2020/01/25","0"
"17882","","Togo","2020/01/26","0"
"17883","","Togo","2020/01/27","0"
"17884","","Togo","2020/01/28","0"
"17885","","Togo","2020/01/29","0"
"17886","","Togo","2020/01/30","0"
"17887","","Togo","2020/01/31","0"
"17888","","Togo","2020/02/10","0"
"17889","","Togo","2020/02/11","0"
"17890","","Togo","2020/02/12","0"
"17891","","Togo","2020/02/13","0"
"17892","","Togo","2020/02/14","0"
"17893","","Togo","2020/02/15","0"
"17894","","Togo","2020/02/16","0"
"17895","","Togo","2020/02/17","0"
"17896","","Togo","2020/02/18","0"
"17897","","Togo","2020/02/19","0"
"17898","","Togo","2020/02/20","0"
"17899","","Togo","2020/02/21","0"
"17900","","Togo","2020/02/22","0"
"17901","","Togo","2020/02/23","0"
"17902","","Togo","2020/02/24","0"
"17903","","Togo","2020/02/25","0"
"17904","","Togo","2020/02/26","0"
"17905","","Togo","2020/02/27","0"
"17906","","Togo","2020/02/28","0"
"17907","","Togo","2020/02/29","0"
"17908","","Togo","2020/03/10","1"
"17909","","Togo","2020/03/11","1"
"17910","","Togo","2020/03/12","1"
"17911","","Togo","2020/03/13","1"
"17912","","Togo","2020/03/14","1"
"17913","","Togo","2020/03/15","1"
"17914","","Togo","2020/03/16","1"
"17915","","Togo","2020/03/17","1"
"17916","","Togo","2020/03/18","1"
"17917","","Togo","2020/03/19","1"
"17918","","Togo","2020/03/20","9"
"17919","","Togo","2020/03/21","16"
"17920","","Togo","2020/03/22","16"
"17921","","Togo","2020/03/23","18"
"17922","","Togo","2020/03/24","20"
"17923","","Togo","2020/03/25","23"
"17924","","Togo","2020/03/26","23"
"17925","","Togo","2020/03/27","25"
"17926","","Togo","2020/03/28","25"
"17927","","Togo","2020/03/29","25"
"17928","","Togo","2020/03/30","30"
"17929","","Togo","2020/03/31","34"
"17930","","Togo","2020/04/10","76"
"17931","","Togo","2020/04/11","76"
"17932","","Togo","2020/04/12","76"
"17933","","Togo","2020/04/13","77"
"17934","","Togo","2020/04/14","77"
"17935","","Togo","2020/04/15","81"
"17936","","Trinidad and Tobago","2020/02/01","0"
"17937","","Trinidad and Tobago","2020/02/02","0"
"17938","","Trinidad and Tobago","2020/02/03","0"
"17939","","Trinidad and Tobago","2020/02/04","0"
"17940","","Trinidad and Tobago","2020/02/05","0"
"17941","","Trinidad and Tobago","2020/02/06","0"
"17942","","Trinidad and Tobago","2020/02/07","0"
"17943","","Trinidad and Tobago","2020/02/08","0"
"17944","","Trinidad and Tobago","2020/02/09","0"
"17945","","Trinidad and Tobago","2020/03/01","0"
"17946","","Trinidad and Tobago","2020/03/02","0"
"17947","","Trinidad and Tobago","2020/03/03","0"
"17948","","Trinidad and Tobago","2020/03/04","0"
"17949","","Trinidad and Tobago","2020/03/05","0"
"17950","","Trinidad and Tobago","2020/03/06","0"
"17951","","Trinidad and Tobago","2020/03/07","0"
"17952","","Trinidad and Tobago","2020/03/08","0"
"17953","","Trinidad and Tobago","2020/03/09","0"
"17954","","Trinidad and Tobago","2020/04/01","90"
"17955","","Trinidad and Tobago","2020/04/02","94"
"17956","","Trinidad and Tobago","2020/04/03","98"
"17957","","Trinidad and Tobago","2020/04/04","103"
"17958","","Trinidad and Tobago","2020/04/05","104"
"17959","","Trinidad and Tobago","2020/04/06","105"
"17960","","Trinidad and Tobago","2020/04/07","107"
"17961","","Trinidad and Tobago","2020/04/08","107"
"17962","","Trinidad and Tobago","2020/04/09","109"
"17963","","Trinidad and Tobago","2020/01/22","0"
"17964","","Trinidad and Tobago","2020/01/23","0"
"17965","","Trinidad and Tobago","2020/01/24","0"
"17966","","Trinidad and Tobago","2020/01/25","0"
"17967","","Trinidad and Tobago","2020/01/26","0"
"17968","","Trinidad and Tobago","2020/01/27","0"
"17969","","Trinidad and Tobago","2020/01/28","0"
"17970","","Trinidad and Tobago","2020/01/29","0"
"17971","","Trinidad and Tobago","2020/01/30","0"
"17972","","Trinidad and Tobago","2020/01/31","0"
"17973","","Trinidad and Tobago","2020/02/10","0"
"17974","","Trinidad and Tobago","2020/02/11","0"
"17975","","Trinidad and Tobago","2020/02/12","0"
"17976","","Trinidad and Tobago","2020/02/13","0"
"17977","","Trinidad and Tobago","2020/02/14","0"
"17978","","Trinidad and Tobago","2020/02/15","0"
"17979","","Trinidad and Tobago","2020/02/16","0"
"17980","","Trinidad and Tobago","2020/02/17","0"
"17981","","Trinidad and Tobago","2020/02/18","0"
"17982","","Trinidad and Tobago","2020/02/19","0"
"17983","","Trinidad and Tobago","2020/02/20","0"
"17984","","Trinidad and Tobago","2020/02/21","0"
"17985","","Trinidad and Tobago","2020/02/22","0"
"17986","","Trinidad and Tobago","2020/02/23","0"
"17987","","Trinidad and Tobago","2020/02/24","0"
"17988","","Trinidad and Tobago","2020/02/25","0"
"17989","","Trinidad and Tobago","2020/02/26","0"
"17990","","Trinidad and Tobago","2020/02/27","0"
"17991","","Trinidad and Tobago","2020/02/28","0"
"17992","","Trinidad and Tobago","2020/02/29","0"
"17993","","Trinidad and Tobago","2020/03/10","0"
"17994","","Trinidad and Tobago","2020/03/11","0"
"17995","","Trinidad and Tobago","2020/03/12","0"
"17996","","Trinidad and Tobago","2020/03/13","0"
"17997","","Trinidad and Tobago","2020/03/14","2"
"17998","","Trinidad and Tobago","2020/03/15","2"
"17999","","Trinidad and Tobago","2020/03/16","4"
"18000","","Trinidad and Tobago","2020/03/17","5"
"18001","","Trinidad and Tobago","2020/03/18","7"
"18002","","Trinidad and Tobago","2020/03/19","9"
"18003","","Trinidad and Tobago","2020/03/20","9"
"18004","","Trinidad and Tobago","2020/03/21","49"
"18005","","Trinidad and Tobago","2020/03/22","50"
"18006","","Trinidad and Tobago","2020/03/23","51"
"18007","","Trinidad and Tobago","2020/03/24","57"
"18008","","Trinidad and Tobago","2020/03/25","60"
"18009","","Trinidad and Tobago","2020/03/26","65"
"18010","","Trinidad and Tobago","2020/03/27","66"
"18011","","Trinidad and Tobago","2020/03/28","74"
"18012","","Trinidad and Tobago","2020/03/29","78"
"18013","","Trinidad and Tobago","2020/03/30","82"
"18014","","Trinidad and Tobago","2020/03/31","87"
"18015","","Trinidad and Tobago","2020/04/10","109"
"18016","","Trinidad and Tobago","2020/04/11","112"
"18017","","Trinidad and Tobago","2020/04/12","113"
"18018","","Trinidad and Tobago","2020/04/13","113"
"18019","","Trinidad and Tobago","2020/04/14","113"
"18020","","Trinidad and Tobago","2020/04/15","114"
"18021","","Tunisia","2020/02/01","0"
"18022","","Tunisia","2020/02/02","0"
"18023","","Tunisia","2020/02/03","0"
"18024","","Tunisia","2020/02/04","0"
"18025","","Tunisia","2020/02/05","0"
"18026","","Tunisia","2020/02/06","0"
"18027","","Tunisia","2020/02/07","0"
"18028","","Tunisia","2020/02/08","0"
"18029","","Tunisia","2020/02/09","0"
"18030","","Tunisia","2020/03/01","0"
"18031","","Tunisia","2020/03/02","0"
"18032","","Tunisia","2020/03/03","0"
"18033","","Tunisia","2020/03/04","1"
"18034","","Tunisia","2020/03/05","1"
"18035","","Tunisia","2020/03/06","1"
"18036","","Tunisia","2020/03/07","1"
"18037","","Tunisia","2020/03/08","2"
"18038","","Tunisia","2020/03/09","2"
"18039","","Tunisia","2020/04/01","423"
"18040","","Tunisia","2020/04/02","455"
"18041","","Tunisia","2020/04/03","495"
"18042","","Tunisia","2020/04/04","553"
"18043","","Tunisia","2020/04/05","574"
"18044","","Tunisia","2020/04/06","596"
"18045","","Tunisia","2020/04/07","623"
"18046","","Tunisia","2020/04/08","628"
"18047","","Tunisia","2020/04/09","643"
"18048","","Tunisia","2020/01/22","0"
"18049","","Tunisia","2020/01/23","0"
"18050","","Tunisia","2020/01/24","0"
"18051","","Tunisia","2020/01/25","0"
"18052","","Tunisia","2020/01/26","0"
"18053","","Tunisia","2020/01/27","0"
"18054","","Tunisia","2020/01/28","0"
"18055","","Tunisia","2020/01/29","0"
"18056","","Tunisia","2020/01/30","0"
"18057","","Tunisia","2020/01/31","0"
"18058","","Tunisia","2020/02/10","0"
"18059","","Tunisia","2020/02/11","0"
"18060","","Tunisia","2020/02/12","0"
"18061","","Tunisia","2020/02/13","0"
"18062","","Tunisia","2020/02/14","0"
"18063","","Tunisia","2020/02/15","0"
"18064","","Tunisia","2020/02/16","0"
"18065","","Tunisia","2020/02/17","0"
"18066","","Tunisia","2020/02/18","0"
"18067","","Tunisia","2020/02/19","0"
"18068","","Tunisia","2020/02/20","0"
"18069","","Tunisia","2020/02/21","0"
"18070","","Tunisia","2020/02/22","0"
"18071","","Tunisia","2020/02/23","0"
"18072","","Tunisia","2020/02/24","0"
"18073","","Tunisia","2020/02/25","0"
"18074","","Tunisia","2020/02/26","0"
"18075","","Tunisia","2020/02/27","0"
"18076","","Tunisia","2020/02/28","0"
"18077","","Tunisia","2020/02/29","0"
"18078","","Tunisia","2020/03/10","5"
"18079","","Tunisia","2020/03/11","7"
"18080","","Tunisia","2020/03/12","7"
"18081","","Tunisia","2020/03/13","16"
"18082","","Tunisia","2020/03/14","18"
"18083","","Tunisia","2020/03/15","18"
"18084","","Tunisia","2020/03/16","20"
"18085","","Tunisia","2020/03/17","24"
"18086","","Tunisia","2020/03/18","29"
"18087","","Tunisia","2020/03/19","39"
"18088","","Tunisia","2020/03/20","54"
"18089","","Tunisia","2020/03/21","60"
"18090","","Tunisia","2020/03/22","75"
"18091","","Tunisia","2020/03/23","89"
"18092","","Tunisia","2020/03/24","114"
"18093","","Tunisia","2020/03/25","173"
"18094","","Tunisia","2020/03/26","197"
"18095","","Tunisia","2020/03/27","227"
"18096","","Tunisia","2020/03/28","278"
"18097","","Tunisia","2020/03/29","312"
"18098","","Tunisia","2020/03/30","312"
"18099","","Tunisia","2020/03/31","394"
"18100","","Tunisia","2020/04/10","671"
"18101","","Tunisia","2020/04/11","685"
"18102","","Tunisia","2020/04/12","707"
"18103","","Tunisia","2020/04/13","726"
"18104","","Tunisia","2020/04/14","747"
"18105","","Tunisia","2020/04/15","780"
"18106","","Turkey","2020/02/01","0"
"18107","","Turkey","2020/02/02","0"
"18108","","Turkey","2020/02/03","0"
"18109","","Turkey","2020/02/04","0"
"18110","","Turkey","2020/02/05","0"
"18111","","Turkey","2020/02/06","0"
"18112","","Turkey","2020/02/07","0"
"18113","","Turkey","2020/02/08","0"
"18114","","Turkey","2020/02/09","0"
"18115","","Turkey","2020/03/01","0"
"18116","","Turkey","2020/03/02","0"
"18117","","Turkey","2020/03/03","0"
"18118","","Turkey","2020/03/04","0"
"18119","","Turkey","2020/03/05","0"
"18120","","Turkey","2020/03/06","0"
"18121","","Turkey","2020/03/07","0"
"18122","","Turkey","2020/03/08","0"
"18123","","Turkey","2020/03/09","0"
"18124","","Turkey","2020/04/01","15679"
"18125","","Turkey","2020/04/02","18135"
"18126","","Turkey","2020/04/03","20921"
"18127","","Turkey","2020/04/04","23934"
"18128","","Turkey","2020/04/05","27069"
"18129","","Turkey","2020/04/06","30217"
"18130","","Turkey","2020/04/07","34109"
"18131","","Turkey","2020/04/08","38226"
"18132","","Turkey","2020/04/09","42282"
"18133","","Turkey","2020/01/22","0"
"18134","","Turkey","2020/01/23","0"
"18135","","Turkey","2020/01/24","0"
"18136","","Turkey","2020/01/25","0"
"18137","","Turkey","2020/01/26","0"
"18138","","Turkey","2020/01/27","0"
"18139","","Turkey","2020/01/28","0"
"18140","","Turkey","2020/01/29","0"
"18141","","Turkey","2020/01/30","0"
"18142","","Turkey","2020/01/31","0"
"18143","","Turkey","2020/02/10","0"
"18144","","Turkey","2020/02/11","0"
"18145","","Turkey","2020/02/12","0"
"18146","","Turkey","2020/02/13","0"
"18147","","Turkey","2020/02/14","0"
"18148","","Turkey","2020/02/15","0"
"18149","","Turkey","2020/02/16","0"
"18150","","Turkey","2020/02/17","0"
"18151","","Turkey","2020/02/18","0"
"18152","","Turkey","2020/02/19","0"
"18153","","Turkey","2020/02/20","0"
"18154","","Turkey","2020/02/21","0"
"18155","","Turkey","2020/02/22","0"
"18156","","Turkey","2020/02/23","0"
"18157","","Turkey","2020/02/24","0"
"18158","","Turkey","2020/02/25","0"
"18159","","Turkey","2020/02/26","0"
"18160","","Turkey","2020/02/27","0"
"18161","","Turkey","2020/02/28","0"
"18162","","Turkey","2020/02/29","0"
"18163","","Turkey","2020/03/10","0"
"18164","","Turkey","2020/03/11","1"
"18165","","Turkey","2020/03/12","1"
"18166","","Turkey","2020/03/13","5"
"18167","","Turkey","2020/03/14","5"
"18168","","Turkey","2020/03/15","6"
"18169","","Turkey","2020/03/16","18"
"18170","","Turkey","2020/03/17","47"
"18171","","Turkey","2020/03/18","98"
"18172","","Turkey","2020/03/19","192"
"18173","","Turkey","2020/03/20","359"
"18174","","Turkey","2020/03/21","670"
"18175","","Turkey","2020/03/22","1236"
"18176","","Turkey","2020/03/23","1529"
"18177","","Turkey","2020/03/24","1872"
"18178","","Turkey","2020/03/25","2433"
"18179","","Turkey","2020/03/26","3629"
"18180","","Turkey","2020/03/27","5698"
"18181","","Turkey","2020/03/28","7402"
"18182","","Turkey","2020/03/29","9217"
"18183","","Turkey","2020/03/30","10827"
"18184","","Turkey","2020/03/31","13531"
"18185","","Turkey","2020/04/10","47029"
"18186","","Turkey","2020/04/11","52167"
"18187","","Turkey","2020/04/12","56956"
"18188","","Turkey","2020/04/13","61049"
"18189","","Turkey","2020/04/14","65111"
"18190","","Turkey","2020/04/15","69392"
"18191","","Uganda","2020/02/01","0"
"18192","","Uganda","2020/02/02","0"
"18193","","Uganda","2020/02/03","0"
"18194","","Uganda","2020/02/04","0"
"18195","","Uganda","2020/02/05","0"
"18196","","Uganda","2020/02/06","0"
"18197","","Uganda","2020/02/07","0"
"18198","","Uganda","2020/02/08","0"
"18199","","Uganda","2020/02/09","0"
"18200","","Uganda","2020/03/01","0"
"18201","","Uganda","2020/03/02","0"
"18202","","Uganda","2020/03/03","0"
"18203","","Uganda","2020/03/04","0"
"18204","","Uganda","2020/03/05","0"
"18205","","Uganda","2020/03/06","0"
"18206","","Uganda","2020/03/07","0"
"18207","","Uganda","2020/03/08","0"
"18208","","Uganda","2020/03/09","0"
"18209","","Uganda","2020/04/01","44"
"18210","","Uganda","2020/04/02","45"
"18211","","Uganda","2020/04/03","48"
"18212","","Uganda","2020/04/04","48"
"18213","","Uganda","2020/04/05","52"
"18214","","Uganda","2020/04/06","52"
"18215","","Uganda","2020/04/07","52"
"18216","","Uganda","2020/04/08","53"
"18217","","Uganda","2020/04/09","53"
"18218","","Uganda","2020/01/22","0"
"18219","","Uganda","2020/01/23","0"
"18220","","Uganda","2020/01/24","0"
"18221","","Uganda","2020/01/25","0"
"18222","","Uganda","2020/01/26","0"
"18223","","Uganda","2020/01/27","0"
"18224","","Uganda","2020/01/28","0"
"18225","","Uganda","2020/01/29","0"
"18226","","Uganda","2020/01/30","0"
"18227","","Uganda","2020/01/31","0"
"18228","","Uganda","2020/02/10","0"
"18229","","Uganda","2020/02/11","0"
"18230","","Uganda","2020/02/12","0"
"18231","","Uganda","2020/02/13","0"
"18232","","Uganda","2020/02/14","0"
"18233","","Uganda","2020/02/15","0"
"18234","","Uganda","2020/02/16","0"
"18235","","Uganda","2020/02/17","0"
"18236","","Uganda","2020/02/18","0"
"18237","","Uganda","2020/02/19","0"
"18238","","Uganda","2020/02/20","0"
"18239","","Uganda","2020/02/21","0"
"18240","","Uganda","2020/02/22","0"
"18241","","Uganda","2020/02/23","0"
"18242","","Uganda","2020/02/24","0"
"18243","","Uganda","2020/02/25","0"
"18244","","Uganda","2020/02/26","0"
"18245","","Uganda","2020/02/27","0"
"18246","","Uganda","2020/02/28","0"
"18247","","Uganda","2020/02/29","0"
"18248","","Uganda","2020/03/10","0"
"18249","","Uganda","2020/03/11","0"
"18250","","Uganda","2020/03/12","0"
"18251","","Uganda","2020/03/13","0"
"18252","","Uganda","2020/03/14","0"
"18253","","Uganda","2020/03/15","0"
"18254","","Uganda","2020/03/16","0"
"18255","","Uganda","2020/03/17","0"
"18256","","Uganda","2020/03/18","0"
"18257","","Uganda","2020/03/19","0"
"18258","","Uganda","2020/03/20","0"
"18259","","Uganda","2020/03/21","1"
"18260","","Uganda","2020/03/22","1"
"18261","","Uganda","2020/03/23","9"
"18262","","Uganda","2020/03/24","9"
"18263","","Uganda","2020/03/25","14"
"18264","","Uganda","2020/03/26","14"
"18265","","Uganda","2020/03/27","23"
"18266","","Uganda","2020/03/28","30"
"18267","","Uganda","2020/03/29","33"
"18268","","Uganda","2020/03/30","33"
"18269","","Uganda","2020/03/31","44"
"18270","","Uganda","2020/04/10","53"
"18271","","Uganda","2020/04/11","53"
"18272","","Uganda","2020/04/12","54"
"18273","","Uganda","2020/04/13","54"
"18274","","Uganda","2020/04/14","55"
"18275","","Uganda","2020/04/15","55"
"18276","","Ukraine","2020/02/01","0"
"18277","","Ukraine","2020/02/02","0"
"18278","","Ukraine","2020/02/03","0"
"18279","","Ukraine","2020/02/04","0"
"18280","","Ukraine","2020/02/05","0"
"18281","","Ukraine","2020/02/06","0"
"18282","","Ukraine","2020/02/07","0"
"18283","","Ukraine","2020/02/08","0"
"18284","","Ukraine","2020/02/09","0"
"18285","","Ukraine","2020/03/01","0"
"18286","","Ukraine","2020/03/02","0"
"18287","","Ukraine","2020/03/03","1"
"18288","","Ukraine","2020/03/04","1"
"18289","","Ukraine","2020/03/05","1"
"18290","","Ukraine","2020/03/06","1"
"18291","","Ukraine","2020/03/07","1"
"18292","","Ukraine","2020/03/08","1"
"18293","","Ukraine","2020/03/09","1"
"18294","","Ukraine","2020/04/01","794"
"18295","","Ukraine","2020/04/02","897"
"18296","","Ukraine","2020/04/03","1072"
"18297","","Ukraine","2020/04/04","1225"
"18298","","Ukraine","2020/04/05","1308"
"18299","","Ukraine","2020/04/06","1319"
"18300","","Ukraine","2020/04/07","1462"
"18301","","Ukraine","2020/04/08","1668"
"18302","","Ukraine","2020/04/09","1892"
"18303","","Ukraine","2020/01/22","0"
"18304","","Ukraine","2020/01/23","0"
"18305","","Ukraine","2020/01/24","0"
"18306","","Ukraine","2020/01/25","0"
"18307","","Ukraine","2020/01/26","0"
"18308","","Ukraine","2020/01/27","0"
"18309","","Ukraine","2020/01/28","0"
"18310","","Ukraine","2020/01/29","0"
"18311","","Ukraine","2020/01/30","0"
"18312","","Ukraine","2020/01/31","0"
"18313","","Ukraine","2020/02/10","0"
"18314","","Ukraine","2020/02/11","0"
"18315","","Ukraine","2020/02/12","0"
"18316","","Ukraine","2020/02/13","0"
"18317","","Ukraine","2020/02/14","0"
"18318","","Ukraine","2020/02/15","0"
"18319","","Ukraine","2020/02/16","0"
"18320","","Ukraine","2020/02/17","0"
"18321","","Ukraine","2020/02/18","0"
"18322","","Ukraine","2020/02/19","0"
"18323","","Ukraine","2020/02/20","0"
"18324","","Ukraine","2020/02/21","0"
"18325","","Ukraine","2020/02/22","0"
"18326","","Ukraine","2020/02/23","0"
"18327","","Ukraine","2020/02/24","0"
"18328","","Ukraine","2020/02/25","0"
"18329","","Ukraine","2020/02/26","0"
"18330","","Ukraine","2020/02/27","0"
"18331","","Ukraine","2020/02/28","0"
"18332","","Ukraine","2020/02/29","0"
"18333","","Ukraine","2020/03/10","1"
"18334","","Ukraine","2020/03/11","1"
"18335","","Ukraine","2020/03/12","1"
"18336","","Ukraine","2020/03/13","3"
"18337","","Ukraine","2020/03/14","3"
"18338","","Ukraine","2020/03/15","3"
"18339","","Ukraine","2020/03/16","7"
"18340","","Ukraine","2020/03/17","14"
"18341","","Ukraine","2020/03/18","14"
"18342","","Ukraine","2020/03/19","16"
"18343","","Ukraine","2020/03/20","29"
"18344","","Ukraine","2020/03/21","47"
"18345","","Ukraine","2020/03/22","73"
"18346","","Ukraine","2020/03/23","73"
"18347","","Ukraine","2020/03/24","97"
"18348","","Ukraine","2020/03/25","145"
"18349","","Ukraine","2020/03/26","196"
"18350","","Ukraine","2020/03/27","310"
"18351","","Ukraine","2020/03/28","356"
"18352","","Ukraine","2020/03/29","475"
"18353","","Ukraine","2020/03/30","548"
"18354","","Ukraine","2020/03/31","645"
"18355","","Ukraine","2020/04/10","2203"
"18356","","Ukraine","2020/04/11","2511"
"18357","","Ukraine","2020/04/12","2777"
"18358","","Ukraine","2020/04/13","3102"
"18359","","Ukraine","2020/04/14","3372"
"18360","","Ukraine","2020/04/15","3764"
"18361","","United Arab Emirates","2020/02/01","4"
"18362","","United Arab Emirates","2020/02/02","5"
"18363","","United Arab Emirates","2020/02/03","5"
"18364","","United Arab Emirates","2020/02/04","5"
"18365","","United Arab Emirates","2020/02/05","5"
"18366","","United Arab Emirates","2020/02/06","5"
"18367","","United Arab Emirates","2020/02/07","5"
"18368","","United Arab Emirates","2020/02/08","7"
"18369","","United Arab Emirates","2020/02/09","7"
"18370","","United Arab Emirates","2020/03/01","21"
"18371","","United Arab Emirates","2020/03/02","21"
"18372","","United Arab Emirates","2020/03/03","27"
"18373","","United Arab Emirates","2020/03/04","27"
"18374","","United Arab Emirates","2020/03/05","29"
"18375","","United Arab Emirates","2020/03/06","29"
"18376","","United Arab Emirates","2020/03/07","45"
"18377","","United Arab Emirates","2020/03/08","45"
"18378","","United Arab Emirates","2020/03/09","45"
"18379","","United Arab Emirates","2020/04/01","814"
"18380","","United Arab Emirates","2020/04/02","1024"
"18381","","United Arab Emirates","2020/04/03","1264"
"18382","","United Arab Emirates","2020/04/04","1505"
"18383","","United Arab Emirates","2020/04/05","1799"
"18384","","United Arab Emirates","2020/04/06","2076"
"18385","","United Arab Emirates","2020/04/07","2359"
"18386","","United Arab Emirates","2020/04/08","2659"
"18387","","United Arab Emirates","2020/04/09","2990"
"18388","","United Arab Emirates","2020/01/22","0"
"18389","","United Arab Emirates","2020/01/23","0"
"18390","","United Arab Emirates","2020/01/24","0"
"18391","","United Arab Emirates","2020/01/25","0"
"18392","","United Arab Emirates","2020/01/26","0"
"18393","","United Arab Emirates","2020/01/27","0"
"18394","","United Arab Emirates","2020/01/28","0"
"18395","","United Arab Emirates","2020/01/29","4"
"18396","","United Arab Emirates","2020/01/30","4"
"18397","","United Arab Emirates","2020/01/31","4"
"18398","","United Arab Emirates","2020/02/10","8"
"18399","","United Arab Emirates","2020/02/11","8"
"18400","","United Arab Emirates","2020/02/12","8"
"18401","","United Arab Emirates","2020/02/13","8"
"18402","","United Arab Emirates","2020/02/14","8"
"18403","","United Arab Emirates","2020/02/15","8"
"18404","","United Arab Emirates","2020/02/16","9"
"18405","","United Arab Emirates","2020/02/17","9"
"18406","","United Arab Emirates","2020/02/18","9"
"18407","","United Arab Emirates","2020/02/19","9"
"18408","","United Arab Emirates","2020/02/20","9"
"18409","","United Arab Emirates","2020/02/21","9"
"18410","","United Arab Emirates","2020/02/22","13"
"18411","","United Arab Emirates","2020/02/23","13"
"18412","","United Arab Emirates","2020/02/24","13"
"18413","","United Arab Emirates","2020/02/25","13"
"18414","","United Arab Emirates","2020/02/26","13"
"18415","","United Arab Emirates","2020/02/27","13"
"18416","","United Arab Emirates","2020/02/28","19"
"18417","","United Arab Emirates","2020/02/29","21"
"18418","","United Arab Emirates","2020/03/10","74"
"18419","","United Arab Emirates","2020/03/11","74"
"18420","","United Arab Emirates","2020/03/12","85"
"18421","","United Arab Emirates","2020/03/13","85"
"18422","","United Arab Emirates","2020/03/14","85"
"18423","","United Arab Emirates","2020/03/15","98"
"18424","","United Arab Emirates","2020/03/16","98"
"18425","","United Arab Emirates","2020/03/17","98"
"18426","","United Arab Emirates","2020/03/18","113"
"18427","","United Arab Emirates","2020/03/19","140"
"18428","","United Arab Emirates","2020/03/20","140"
"18429","","United Arab Emirates","2020/03/21","153"
"18430","","United Arab Emirates","2020/03/22","153"
"18431","","United Arab Emirates","2020/03/23","198"
"18432","","United Arab Emirates","2020/03/24","248"
"18433","","United Arab Emirates","2020/03/25","333"
"18434","","United Arab Emirates","2020/03/26","333"
"18435","","United Arab Emirates","2020/03/27","405"
"18436","","United Arab Emirates","2020/03/28","468"
"18437","","United Arab Emirates","2020/03/29","570"
"18438","","United Arab Emirates","2020/03/30","611"
"18439","","United Arab Emirates","2020/03/31","664"
"18440","","United Arab Emirates","2020/04/10","3360"
"18441","","United Arab Emirates","2020/04/11","3736"
"18442","","United Arab Emirates","2020/04/12","4123"
"18443","","United Arab Emirates","2020/04/13","4521"
"18444","","United Arab Emirates","2020/04/14","4933"
